date,stress,acwr,atl,ctl28,ctl42,daily_load,monotony,strain,weekly_load,injury,daily_load_roll7,daily_load_roll14,weekly_load_roll7,weekly_load_roll14,strain_roll7,strain_roll14,monotony_roll7,monotony_roll14,acwr_roll7,acwr_roll14,atl_roll7,atl_roll14,ctl28_roll7,ctl28_roll14,ctl42_roll7,ctl42_roll14,stress_lag1,stress_lag7,label_next_10_15
2020-01-01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1
2020-01-02,3.857142857142857,0.4189426149451804,57.42839999999999,46.5,30.999599999999997,58.4,0.1998,515.328,402.0,,,,,,,,,,,,,,,,,,,,1
2020-01-03,3.1,0.2716667218009882,86.1428,89.993,78.767,33.8,0.22500000000000003,631.596,603.0,,30.73333333333333,,335.0,,382.308,,0.14160000000000003,,0.2302031122487229,,47.85706666666666,,45.49766666666667,,36.58886666666667,,3.857142857142857,,1
2020-01-04,3.0,0.9672388116075322,199.74302857142865,132.1572857142857,118.07605714285715,222.0,0.8074175307575119,2298.095777681761,1398.2,1.0,78.55,,600.8,,861.2549444204402,,0.308054382689378,,0.4144620370884252,,85.82855714285716,,67.16257142857143,,56.96066428571429,,3.1,,1
2020-01-05,3.210526315789474,0.5174830024018799,165.20014285714285,154.6104,171.2997435897436,95.2,0.7132353125066401,1948.1778281479083,1156.4,1.0,81.88,81.88,711.9200000000001,711.9200000000001,1078.639521165934,1078.639521165934,0.3890905686528304,0.3890905686528304,0.4350662301511162,0.4350662301511162,101.7028742857143,101.7028742857143,84.65213714285714,84.65213714285714,79.82848014652015,79.82848014652015,3.0,,1
2020-01-06,3.4347826086956523,0.6134162619972257,213.99948571428567,186.37865714285718,177.4439024390244,291.6,0.7895216580484217,2551.3136373646335,1498.0,,116.83333333333333,116.83333333333333,842.9333333333334,842.9333333333334,1324.0852071990505,1324.0852071990505,0.45582908355209567,0.45582908355209567,0.4647912354588011,0.4647912354588011,120.4189761904762,120.4189761904762,101.60655714285714,101.60655714285714,96.09771719527085,96.09771719527085,3.210526315789474,,1
2020-01-07,3.0454545454545454,0.5631817439011692,191.2331333333333,201.88251111111109,203.07640000000004,131.6,0.8282418299284465,2201.4607709447287,1331.4,1.0,118.94285714285715,118.94285714285715,912.7142857142857,912.7142857142857,1449.4245734484332,1449.4245734484332,0.5090309044630029,0.5090309044630029,0.4788470223791394,0.4788470223791394,130.5352843537415,130.5352843537415,115.93169342403628,115.93169342403628,111.38038616737504,111.38038616737504,3.4347826086956523,,0
2020-01-08,3.3333333333333335,0.9310915611379026,231.91400000000002,208.7553407407408,204.02002439024386,209.6,0.9093473290900467,2547.6223077793343,1613.8,,148.8857142857143,130.275,1143.257142857143,1000.35,1813.3706174169092,1586.6992902397956,0.6389376657615811,0.5590704575413834,0.6118601025416969,0.5353775897239847,163.66585578231292,143.2076238095238,145.75388495842782,127.53464933862435,140.52610393740989,122.96034094523364,3.0454545454545454,,1
2020-01-09,3.230769230769231,0.5494956544662571,171.3286,197.62427407407407,205.43588292682932,122.0,0.7175432515148441,1607.3384815446336,1190.4,,157.97142857142856,129.35555555555555,1255.8857142857144,1021.4666666666667,1969.3721147804285,1588.9925337181112,0.7129009874065587,0.5766785457606568,0.6305105367589936,0.5369462635842372,179.93731292517006,146.33217671957672,167.34306696900984,135.322385420341,165.4455729269569,132.12429005429982,3.3333333333333335,3.857142857142857,1
2020-01-10,3.16,0.8945600661377908,278.4045333333333,239.8004,223.66600975609757,328.4,1.019146888174461,3039.4938264384023,1937.4,,200.05714285714288,149.26,1446.5142857142857,1113.06,2313.357518557343,1734.0426629901401,0.8263505428600532,0.6209253800020372,0.7194953002356795,0.5727076438395926,207.40327482993195,159.53941238095237,188.744124111867,145.7701868783069,186.14543146354228,141.27846202447958,3.230769230769231,3.1,1
2020-01-11,3.2,0.6546543959152727,239.96153333333342,232.90330370370364,243.50959999999992,298.0,0.8633025127377644,2507.729115794828,1675.6,,210.91428571428574,162.78181818181818,1486.142857142857,1164.2,2343.3051382877816,1804.3777950632937,0.8343341117143749,0.6429596647961943,0.6748403837082141,0.5801573485737453,213.14877551020408,166.8505142857143,203.13641239606955,153.69137931697932,204.06450901456267,150.572201840436,3.16,3.0,1
2020-01-12,3.0,0.5986255557806337,190.68086666666667,193.62508888888888,209.2590487804878,199.6,0.7451231001747446,1929.5869633023083,1329.0,,225.82857142857142,165.85,1510.8,1177.9333333333334,2340.6493004526956,1814.8118924165449,0.8388895099526755,0.6514732844110734,0.686432177048036,0.581696365840986,216.78887891156464,168.83637698412699,208.70993938019652,157.01918844797177,209.4872668989547,155.46277241877365,3.2,3.210526315789474,1
2020-01-13,3.6666666666666665,0.47997426810599,26.200000000000003,6.550200000000001,4.3666,18.0,0.067,113.62799999999999,183.4,,186.7428571428571,154.47692307692307,1323.0,1101.4307692307693,1992.4084951148907,1683.9515929998875,0.7356721302314725,0.606513800994837,0.6673690350635736,0.5738715890921402,189.96038095238094,157.864347985348,183.02015978835976,145.44465087505088,184.76193797909406,143.83998992502183,3.0,3.4347826086956523,1
2020-01-14,3.2,0.5599830127199869,40.8858,10.2216,6.8142,102.8,0.09300000000000001,229.05200000000002,286.2,1.0,182.6285714285714,150.78571428571428,1173.6857142857145,1043.2,1710.635813551358,1580.0301934998954,0.6306375830988372,0.5698342437809201,0.666912073466262,0.5728795479227007,168.48219047619048,149.508737414966,155.64002962962962,135.78586152683295,156.72448083623695,134.05243350180598,3.6666666666666665,3.0454545454545454,1
2020-01-15,2.3333333333333335,0.5599716055353156,42.942800000000005,10.736,7.1572000000000005,14.4,0.09720000000000001,242.51600000000002,300.6,,154.74285714285716,151.81428571428572,986.0857142857143,1064.6714285714286,1381.3349124400245,1597.3527649284672,0.5146165360859735,0.5767771009237773,0.6138949369516068,0.6128775197466518,141.4863047619048,152.57608027210884,127.35155238095237,136.5527186696901,128.60122020905925,134.56366207323455,3.2,3.3333333333333335,1
2020-01-16,2.8333333333333335,0.3846327124371308,46.7142,15.721400000000001,10.481,139.6,0.0962,276.848,327.0,1.0,157.25714285714284,157.6142857142857,862.7428571428572,1059.3142857142857,1191.2648436479342,1580.3184792141813,0.4258532144409957,0.5693771009237772,0.5903430880903029,0.6104268124246482,123.68424761904761,151.81078027210884,101.3654275132275,134.35424724111866,100.75052264808362,133.09804778752024,2.3333333333333335,3.230769230769231,1
2020-01-17,2.6666666666666665,0.3643705302117493,53.3142,18.9788,12.652199999999999,91.2,0.11020000000000002,352.69199999999995,373.2,,123.37142857142855,161.71428571428572,639.2857142857143,1042.9,807.4360112995909,1560.396764928467,0.2960036589875013,0.5611771009237773,0.5146017258151542,0.617048513025417,91.52848571428572,149.46588027210888,69.81948465608465,129.2818043839758,70.60569268292681,128.37556207323456,2.8333333333333335,3.16,1
2020-01-18,3.4,0.35954078810849066,53.8,19.3574,12.9044,10.6,0.11240000000000001,369.28,376.6,,82.3142857142857,146.6142857142857,453.7142857142857,969.9285714285714,501.9432804717583,1422.6242093797698,0.18873187145353496,0.5115329915839549,0.47244263898561384,0.5736415113469139,64.93398095238095,139.04137823129253,39.31292698412698,121.22466969009827,37.662092682926826,120.86330084874474,2.6666666666666665,3.2,1
2020-01-19,3.0,0.35954078810849066,53.8,19.3574,12.9044,0.0,0.11240000000000001,369.28,376.6,,53.800000000000004,139.81428571428572,317.65714285714284,914.2285714285715,279.0422857142857,1309.8457930834907,0.09834285714285716,0.46861618354776635,0.4382876721753077,0.5623599246116718,45.379571428571424,131.08422517006804,14.417542857142857,111.56374111866968,9.611428571428572,109.54934773519165,3.4,3.0,1
2020-01-20,3.3333333333333335,0.3480434942549114,60.3142,21.628800000000002,14.418800000000001,63.6,0.131,516.184,422.2,,60.314285714285724,123.52857142857142,351.7714285714286,837.3857142857142,336.5502857142857,1164.4793904145884,0.10748571428571431,0.42157892225859334,0.4194404187680107,0.5434047269157922,50.253028571428565,120.10670476190477,16.571628571428572,99.79589417989418,11.047457142857143,97.9046975609756,3.0,3.6666666666666665,1
2020-01-21,3.0,0.3814902949130418,61.799800000000005,25.671400000000002,17.114200000000004,113.2,0.1372,515.568,432.6,,61.800000000000004,122.21428571428571,372.6857142857143,773.1857142857143,377.48114285714286,1044.0584782042504,0.1138,0.3722187915494186,0.3939414590813043,0.5304267662737832,53.240742857142855,110.86146666666669,18.778742857142856,87.20938624338625,12.518885714285716,84.6216832752613,3.3333333333333335,3.2,1
2020-01-22,3.2,0.3755104717949998,61.9428,26.2212,17.481,15.4,0.1378,486.01199999999994,433.6,,61.942857142857136,108.34285714285714,391.68571428571425,688.8857142857142,412.26628571428563,896.8005990771552,0.11960000000000001,0.3171082680429867,0.3675898685469735,0.4907424027492901,55.95502857142857,98.72066666666669,20.990914285714286,74.17123333333333,13.993714285714287,71.29746724738676,3.0,2.3333333333333335,1
2020-01-23,3.625,0.3777807985446454,53.657399999999996,29.135599999999997,19.4238,81.6,0.1448,413.472,375.6,1.0,53.65714285714286,105.45714285714284,398.6285714285715,630.6857142857143,431.784,811.5244218239669,0.12654285714285715,0.2761980357919264,0.3666110237051899,0.47847705589774636,56.946914285714286,90.31558095238096,22.907228571428572,62.13632804232804,15.271257142857143,58.01088989547037,3.2,2.8333333333333335,1
